,Unnamed: 0,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Duplex,Terraced,Detached,Penthouse,Apartment,House,State,Area,Microlocation,Area Dummy,location_append,Price Standard,Longitude,Latitude
151,151,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Magodo Gra Phase 1,,"Ojodu, Lagos",0.07436139718045764,3.3632243589774644,6.6409227554929595
152,152,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,2nd Toll Gate,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
153,153,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
154,154,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Agungi,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
155,155,3500000,0,0,0,4,3,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Kosofe,,"Ikosi, Lagos",-0.1545338190608958,3.389720888936946,6.620907794451843
156,156,7500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",1.6766279108699318,3.811528889589191,6.463467417995378
157,157,10000000,0,0,0,7,0,0,1,0,1,0,0,1,Lagos,Lekki,"Akanbi Disu Street Off, Johnson Omorinre Road, Lekki Scheme 1,",,"Lekki, Lagos",2.821103992076699,3.811528889589191,6.463467417995378
158,158,4000000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Opic Estate Isheri North,,"Ojodu, Lagos",0.07436139718045764,3.3632243589774644,6.6409227554929595
159,159,7000000,1,0,1,4,5,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Oniru Victoria,,"Victoria Island, Lagos",1.4477326946285782,3.44001490107383,6.428345382914202
160,160,700000,0,1,0,1,1,1,1,0,1,0,0,1,Lagos,Lekki, Ikota,,"Lekki, Lagos",-1.436347030012475,3.811528889589191,6.463467417995378
161,161,1000000,0,0,0,3,3,3,0,0,1,0,0,1,Lagos,Ipaja,Peace Estate Baruwa,,"Ipaja, Lagos",-1.299009900267663,3.2642215647201738,6.611282332780553
162,162,10000000,0,0,0,7,0,0,1,0,1,0,0,1,Lagos,Lekki,"Akanbi Disu Street Off, Johnson Omorinre Road, Lekki Scheme 1,",,"Lekki, Lagos",2.821103992076699,3.811528889589191,6.463467417995378
163,163,3500000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Lekki,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
164,164,5000000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Lekki,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
165,165,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Oral Estate,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
166,166,9000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki,,"Lekki, Lagos",2.3633135595939923,3.811528889589191,6.463467417995378
167,167,2300000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ajah,Lekki Gardens,,"Ajah, Lagos",-0.7038823380401441,3.5659176270003927,6.4616185490531635
168,168,8000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",1.9055231271112851,3.811528889589191,6.463467417995378
169,169,2600000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Odofin,Inside Diamond Estate Amuwo Odofin Amuwo,,"Odofin, Lagos",-0.566545208295332,3.272863574761843,6.437012682721515
170,170,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
171,171,5000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Oral Estate,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
172,172,2500000,0,0,0,3,4,4,1,0,1,0,0,1,Lagos,Ajah,Behind Blenco Peninsula Estate,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
173,173,3500000,1,0,0,2,2,3,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
174,174,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Opic Estate Isheri North,,"Ojodu, Lagos",-0.6123242515436027,3.3632243589774644,6.6409227554929595
175,175,2500000,0,1,0,4,4,0,1,0,1,0,0,1,Lagos,Gbagada,Gangsta Extension Phase 2,,"Gbagada, Lagos",-0.6123242515436027,3.384354402026543,6.559514044678202
176,176,11000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",3.278894424559406,3.811528889589191,6.463467417995378
177,177,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Agungi,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
178,178,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
179,179,4200000,0,1,0,2,2,3,1,0,1,0,0,1,Lagos,Lekki,Lekki,,"Lekki, Lagos",0.16591948367699902,3.811528889589191,6.463467417995378
180,180,8000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",1.9055231271112851,3.811528889589191,6.463467417995378
181,181,1700000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,Located Inside Chois Garden Estate Abijo Gra Abijo,,"Ajah, Lagos",-0.9785565975297682,3.5659176270003927,6.4616185490531635
182,182,3500000,0,0,0,4,5,0,0,0,1,0,0,1,Lagos,Yaba,Akoka,,"Yaba, Lagos",-0.1545338190608958,3.3870802913397373,6.507822008056753
183,183,5500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",0.761047045904518,3.811528889589191,6.463467417995378
184,184,6000000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
185,185,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Oral Estate,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
186,186,4000000,0,0,0,2,2,3,1,0,1,0,0,1,Lagos,Lekki,Lekki,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
187,187,1200000,0,0,0,1,1,1,0,0,1,0,0,1,Lagos,Gbagada,6 Adebisi Tolani St Medina,,"Gbagada, Lagos",-1.2074518137711217,3.384354402026543,6.559514044678202
188,188,5000000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
189,189,5500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road Lekki Phase 1,,"Lekki, Lagos",0.761047045904518,3.811528889589191,6.463467417995378
190,190,2500000,1,0,1,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Goodnews Estate Sangotedo,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
191,191,9000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",2.3633135595939923,3.811528889589191,6.463467417995378
192,192,8000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Jakande,,"Lekki, Lagos",1.9055231271112851,3.811528889589191,6.463467417995378
193,193,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
194,194,5000000,0,0,0,6,6,7,1,0,1,0,0,1,Lagos,Lekki,"Lekki County Homes, Ikota Lagos Ikota",,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
195,195,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
196,196,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
197,197,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki County Ikota,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
198,198,8000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",1.9055231271112851,3.811528889589191,6.463467417995378
199,199,5000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
200,200,3000000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Ajah,County Value Estate Ogidan Sangotedo,,"Ajah, Lagos",-0.38342903530224925,3.5659176270003927,6.4616185490531635
201,201,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
202,202,5000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Drive Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
203,203,6000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikeja,Alade Close Off Airport Hotel Allen Avenue,,"Ikeja, Lagos",0.9899422621458714,3.3478371646130074,6.58927091785122
204,204,5000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Odofin,Unity Estate Apple Junction Amuwo,,"Odofin, Lagos",0.5321518296631645,3.272863574761843,6.437012682721515
205,205,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ogudu,Ramat Crescent Ogudu Gra,,"Ogudu, Lagos",0.07436139718045764,3.3892404021287557,6.577188279775259
206,206,3000000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Gbagada,Millennium Estate Millenuim Ups,,"Gbagada, Lagos",-0.38342903530224925,3.384354402026543,6.559514044678202
207,207,3000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Surulere,Olayemi Street Adelabu,,"Surulere, Lagos",-0.38342903530224925,3.3471474574728135,6.49532281309866
208,208,1800000,0,0,0,3,3,3,0,0,1,0,0,1,Lagos,Surulere,Bankolemoh Off Akerele Road Ogunlana,,"Surulere, Lagos",-0.9327775542814976,3.3471474574728135,6.49532281309866
209,209,4000000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Surulere,Adisavasual Estate Adelabu,,"Surulere, Lagos",0.07436139718045764,3.3471474574728135,6.49532281309866
210,210,2500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Odofin,Lily Estate Apple Junction Amuwo,,"Odofin, Lagos",-0.6123242515436027,3.272863574761843,6.437012682721515
211,211,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Adeniyi Jones,,"Ikeja, Lagos",0.07436139718045764,3.3478371646130074,6.58927091785122
212,212,6500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,,"Ojodu, Lagos",1.218837478387225,3.3632243589774644,6.6409227554929595
213,213,8000000,0,0,0,7,7,8,1,0,1,0,0,1,Lagos,Ikeja,Allen Avenue,,"Ikeja, Lagos",1.9055231271112851,3.3478371646130074,6.58927091785122
214,214,3000000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",-0.38342903530224925,3.389720888936946,6.620907794451843
215,215,2200000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Isheri North,,"Ojodu, Lagos",-0.7496613812884148,3.3632243589774644,6.6409227554929595
216,216,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",0.5321518296631645,3.389720888936946,6.620907794451843
217,217,2200000,0,0,0,3,2,2,0,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,,"Ojodu, Lagos",-0.7496613812884148,3.3632243589774644,6.6409227554929595
218,218,5000000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Ajah,Thomas Estate,,"Ajah, Lagos",0.5321518296631645,3.5659176270003927,6.4616185490531635
219,219,5000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Ajah,Ajah,,"Ajah, Lagos",0.5321518296631645,3.5659176270003927,6.4616185490531635
220,220,5000000,0,0,0,4,4,6,1,0,1,0,0,1,Lagos,Lekki,Lekki County,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
221,221,4000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikeja,Agidingbi,,"Ikeja, Lagos",0.07436139718045764,3.3478371646130074,6.58927091785122
222,222,8000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,,"Ojodu, Lagos",1.9055231271112851,3.3632243589774644,6.6409227554929595
223,223,2500000,1,1,0,3,3,4,1,0,1,0,0,1,Lagos,Ojodu,Olowora,,"Ojodu, Lagos",-0.6123242515436027,3.3632243589774644,6.6409227554929595
224,224,7000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",1.4477326946285782,3.389720888936946,6.620907794451843
225,225,2000000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Ojodu,Olowora,,"Ojodu, Lagos",-0.8412194677849562,3.3632243589774644,6.6409227554929595
226,226,2300000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ogba,Ogba,,"Ogba, Lagos",-0.7038823380401441,3.3404654369033966,6.618066697286817
227,227,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",0.5321518296631645,3.389720888936946,6.620907794451843
228,228,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Mko Abiola Garden,,"Ikeja, Lagos",0.5321518296631645,3.3478371646130074,6.58927091785122
229,229,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",0.9899422621458714,3.389720888936946,6.620907794451843
230,230,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Magodo Gra Phase 1,,"Ojodu, Lagos",0.3032566134218111,3.3632243589774644,6.6409227554929595
231,231,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",0.3032566134218111,3.389720888936946,6.620907794451843
232,232,1700000,0,0,0,2,2,3,0,0,1,0,0,1,Lagos,Ikeja,... Allen Avenue,,"Ikeja, Lagos",-0.9785565975297682,3.3478371646130074,6.58927091785122
233,233,3000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Berger,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
234,234,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,,"Ojodu, Lagos",0.5321518296631645,3.3632243589774644,6.6409227554929595
235,235,4000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,,"Ojodu, Lagos",0.07436139718045764,3.3632243589774644,6.6409227554929595
236,236,5000000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
237,237,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Magodo Gra Phase 1,,"Ojodu, Lagos",0.3032566134218111,3.3632243589774644,6.6409227554929595
238,238,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,"Queens Garden Estate, Opic Isheri North",,"Ojodu, Lagos",-0.1545338190608958,3.3632243589774644,6.6409227554929595
239,239,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki, Chevron,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
240,240,5000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Odofin,Greenfield Estate Amuwo Odofin Amuwo,,"Odofin, Lagos",0.5321518296631645,3.272863574761843,6.437012682721515
241,241,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Gated Estate Agungi,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
242,242,7000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Toll Gate,,"Lekki, Lagos",1.4477326946285782,3.811528889589191,6.463467417995378
243,243,10000000,0,0,0,7,7,7,1,0,1,0,0,1,Lagos,Ikeja,Herbert Macauly Ikeja Gra,,"Ikeja, Lagos",2.821103992076699,3.3478371646130074,6.58927091785122
244,244,8000000,0,0,0,7,5,6,1,0,1,0,0,1,Lagos,Ikeja,Off Community Rd Lkeja Allen Avenue,,"Ikeja, Lagos",1.9055231271112851,3.3478371646130074,6.58927091785122
245,245,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Maryland,Maryland,,"Maryland, Lagos",0.3032566134218111,3.3687836603272276,6.5763437989010685
246,246,6500000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Maryland,Shonibare Estate,,"Maryland, Lagos",1.218837478387225,3.3687836603272276,6.5763437989010685
247,247,6500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",1.218837478387225,3.811528889589191,6.463467417995378
248,248,6000000,0,1,0,4,4,6,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
249,249,7500000,1,0,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Pinnock Estate Osapa London,,"Lekki, Lagos",1.6766279108699318,3.811528889589191,6.463467417995378
250,250,300000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Chois Garden Estate Abijo Gra Abijo,,"Ajah, Lagos",-1.6194632030055578,3.5659176270003927,6.4616185490531635
251,251,5500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.761047045904518,3.811528889589191,6.463467417995378
252,252,4500000,0,0,0,3,0,0,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
253,253,500000,0,0,0,2,2,2,0,0,1,0,0,1,Lagos,Ipaja,Abiola Farm Estaty Ayobo,,"Ipaja, Lagos",-1.5279051165090165,3.2642215647201738,6.611282332780553
254,254,3000000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Beach Estate Lakowe,,"Ajah, Lagos",-0.38342903530224925,3.5659176270003927,6.4616185490531635
255,255,4500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
256,256,3800000,0,0,0,4,4,5,0,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.017196689316083733,3.811528889589191,6.463467417995378
257,257,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Maryland,"Off Foworola, Estate, Mende Maryland, Lagos Nigeria, Mende",,"Maryland, Lagos",0.5321518296631645,3.3687836603272276,6.5763437989010685
258,258,4500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
259,259,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Idado,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
260,260,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Gbagada,Millennium Estate Millenuim Ups,,"Gbagada, Lagos",-0.38342903530224925,3.384354402026543,6.559514044678202
261,261,7000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Oral Estate By Lekki Toll Gate Oral Estate,,"Lekki, Lagos",1.4477326946285782,3.811528889589191,6.463467417995378
262,262,5000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Oral Estate Oral Estate,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
263,263,3000000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Gbagada,Millenium Millenuim Ups,,"Gbagada, Lagos",-0.38342903530224925,3.384354402026543,6.559514044678202
264,264,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Gbagada,Gbagada Phase Two Gra Phase 2,,"Gbagada, Lagos",0.07436139718045764,3.384354402026543,6.559514044678202
265,265,400000,0,0,0,2,0,0,0,0,1,0,0,1,Lagos,Epe,Epe,,"Epe, Lagos",-1.5736841597572873,3.967906355132986,6.586354634513924
266,266,6500000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",1.218837478387225,3.811528889589191,6.463467417995378
267,267,6000000,0,0,1,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Oral Estate Chevron,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
268,268,5000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
269,269,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Ajah,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
270,270,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
271,271,7500000,1,0,1,4,4,4,1,0,1,0,0,1,Lagos,Lekki,2nd Toll Gate,,"Lekki, Lagos",1.6766279108699318,3.811528889589191,6.463467417995378
272,272,7500000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",1.6766279108699318,3.811528889589191,6.463467417995378
273,273,1800000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Isheri North Gra Isheri North,,"Ojodu, Lagos",-0.9327775542814976,3.3632243589774644,6.6409227554929595
274,274,5000000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
275,275,9000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",2.3633135595939923,3.811528889589191,6.463467417995378
276,276,6000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikate Estate Ikate,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
277,277,5000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
278,278,3500000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Chevy'view Estate Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
279,279,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Second Tollgate,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
280,280,5000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
281,281,6500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Route Chevron,,"Lekki, Lagos",1.218837478387225,3.811528889589191,6.463467417995378
282,282,8000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",1.9055231271112851,3.811528889589191,6.463467417995378
283,283,2000000,0,1,0,5,6,6,1,0,1,0,0,1,Lagos,Maryland,Lsdpc Maryland Estate,,"Maryland, Lagos",-0.8412194677849562,3.3687836603272276,6.5763437989010685
284,284,3500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Road Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
285,285,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,... Agungi,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
286,286,800000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Idado Estate Agungi,,"Lekki, Lagos",-1.3905679867642045,3.811528889589191,6.463467417995378
287,287,6000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Osapa London Estate, Agungi Osapa London",,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
288,288,7000000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikoyi,Osborne Foreshore Estate,,"Ikoyi, Lagos",1.4477326946285782,3.4223636811624742,6.4547194487926385
289,289,4000000,0,0,1,4,5,4,1,0,1,0,0,1,Lagos,Gbagada,Pedro Phase 1,,"Gbagada, Lagos",0.07436139718045764,3.384354402026543,6.559514044678202
290,290,1500000,0,0,0,2,2,3,1,0,1,0,0,1,Lagos,Ajah,Sangotedo,,"Ajah, Lagos",-1.0701146840263096,3.5659176270003927,6.4616185490531635
291,291,2600000,0,0,0,4,3,4,1,0,1,0,0,1,Lagos,Odofin,Diamond Estate Apple Junction Amuwo,,"Odofin, Lagos",-0.566545208295332,3.272863574761843,6.437012682721515
292,292,4500000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Buene Vistal Estate Orchid Lekki Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
293,293,8000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",1.9055231271112851,3.811528889589191,6.463467417995378
294,294,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Eleganza,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
295,295,3500000,0,0,0,4,4,5,0,0,1,0,0,1,Lagos,Lekki,"Vdos Estate,off Orchid Road",,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
296,296,600000,0,0,0,1,1,2,1,0,1,0,0,1,Lagos,Ajah,Ajah,,"Ajah, Lagos",-1.4821260732607457,3.5659176270003927,6.4616185490531635
297,297,1300000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ajah,Ajah,,"Ajah, Lagos",-1.161672770522851,3.5659176270003927,6.4616185490531635
298,298,7500000,0,0,1,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",1.6766279108699318,3.811528889589191,6.463467417995378
299,299,1300000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ajah,Ajah,,"Ajah, Lagos",-1.161672770522851,3.5659176270003927,6.4616185490531635
300,300,1000000,0,0,0,1,1,1,1,0,1,0,0,1,Lagos,Ajah,Ajah,,"Ajah, Lagos",-1.299009900267663,3.5659176270003927,6.4616185490531635
301,301,8000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki,,"Lekki, Lagos",1.9055231271112851,3.811528889589191,6.463467417995378
